order_id,order_date,amount,product_id
202392,2023-08-07 16:27:00,119.7,27
202393,2023-08-17 20:03:00,172.26,2
202394,2023-08-26 01:13:00,99.49,7
202395,2023-08-30 12:26:00,20.79,35
202396,2023-08-13 14:45:00,47.02,40
202397,2023-08-03 01:18:00,33.5,40
202398,2023-08-17 12:06:00,98.33,3
202399,2023-08-15 18:23:00,78.05,8
202400,2023-08-05 18:03:00,38.58,31
202401,2023-08-06 02:14:00,50.13,11
202402,2023-08-03 09:49:00,63.82,36
202403,2023-08-03 04:11:00,66.77,13
202404,2023-08-24 11:56:00,54.62,36
202405,2023-08-21 14:11:00,55.73,21
202406,2023-08-11 20:05:00,71.73,1
202407,2023-08-22 01:55:00,95.28,42
202408,2023-08-30 05:05:00,31.06,26
202409,2023-08-24 09:22:00,90.01,23
202410,2023-08-28 16:29:00,76.89,22
202411,2023-08-31 06:40:00,17.74,20
202412,2023-08-11 11:46:00,42.75,11
202413,2023-08-15 17:44:00,187.05,36
202414,2023-08-16 22:14:00,136.23,38
202415,2023-08-22 13:16:00,29.22,48
202416,2023-08-15 14:00:00,84.45,42
202417,2023-08-10 19:30:00,39.08,16
202418,2023-08-29 08:46:00,43.89,39
202419,2023-08-22 07:23:00,241.77,47
202420,2023-08-16 21:54:00,62.44,48
202421,2023-08-04 04:07:00,29.55,6
202422,2023-08-15 03:52:00,45.46,20
202423,2023-08-28 12:04:00,66.48,22
202424,2023-08-18 13:04:00,137.88,28
202425,2023-08-16 21:52:00,35.72,18
202426,2023-08-02 22:52:00,107.85,48
202427,2023-08-21 17:39:00,153.26,3
202428,2023-08-17 17:57:00,91.05,45
202429,2023-08-08 18:37:00,41.89,47
202430,2023-08-10 16:00:00,16.6,47
202431,2023-08-05 10:21:00,54.82,35
202432,2023-08-06 02:04:00,74.7,13
202433,2023-08-29 05:42:00,174.91,27
202434,2023-08-30 13:05:00,66.53,25
202435,2023-08-27 07:04:00,28.89,8
202436,2023-08-17 18:43:00,45.11,44
202437,2023-08-27 12:13:00,58.71,48
202438,2023-08-30 06:46:00,97.03,27
202439,2023-08-13 22:34:00,75.72,35
202440,2023-08-07 17:45:00,33.19,40
202441,2023-08-26 06:19:00,43.53,15
202442,2023-08-20 21:50:00,68.76,43
202443,2023-08-18 22:12:00,5.46,41
202444,2023-08-09 16:06:00,71.92,32
202445,2023-08-04 01:39:00,14.81,14
202446,2023-08-20 09:48:00,24.74,32
202447,2023-08-08 04:15:00,24.43,27
202448,2023-08-08 08:17:00,78.95,27
202449,2023-08-17 07:01:00,121.52,31
202450,2023-08-29 04:40:00,160.62,3
202451,2023-08-17 13:13:00,6.56,35
202452,2023-08-01 15:28:00,148.96,26
202453,2023-08-08 01:58:00,47.55,27
202454,2023-08-16 09:39:00,62.7,1
202455,2023-08-27 02:11:00,32.95,37
202456,2023-08-01 09:48:00,200.36,23
202457,2023-08-15 06:46:00,30.75,42
202458,2023-08-18 03:46:00,31.63,1
202459,2023-08-21 16:25:00,25.59,16
202460,2023-08-06 09:41:00,45.19,14
202461,2023-08-14 02:28:00,76.27,18
202462,2023-08-12 01:01:00,37.42,1
202463,2023-08-24 03:24:00,104.72,31
202464,2023-08-31 01:18:00,84.06,23
202465,2023-08-15 02:22:00,32.75,45
202466,2023-08-08 06:55:00,50.68,39
202467,2023-08-30 08:06:00,121.52,10
202468,2023-08-30 03:37:00,22.31,24
202469,2023-08-27 06:08:00,36.58,12
202470,2023-08-21 02:14:00,89.0,6
202471,2023-08-02 22:39:00,12.24,4
202472,2023-08-27 03:28:00,56.16,23
202473,2023-08-13 17:48:00,95.61,15
202474,2023-08-31 01:47:00,124.82,5
202475,2023-08-02 06:02:00,77.88,24
202476,2023-08-24 02:44:00,42.35,50
202477,2023-08-29 09:31:00,47.54,9
202478,2023-08-05 19:39:00,62.07,44
202479,2023-08-02 12:30:00,22.58,39
202480,2023-08-28 08:27:00,67.5,48
202481,2023-08-11 19:02:00,33.73,41
202482,2023-08-15 12:41:00,42.02,38
202483,2023-08-13 16:14:00,52.85,15
202484,2023-08-14 20:10:00,61.68,27
202485,2023-08-10 12:19:00,58.74,29
202486,2023-08-23 17:20:00,113.6,33
202487,2023-08-18 13:21:00,401.73,1
202488,2023-08-17 10:51:00,80.83,32
202489,2023-08-26 13:53:00,12.49,41
202490,2023-08-27 06:22:00,30.68,29
202491,2023-08-20 13:59:00,46.11,7
202492,2023-08-04 22:36:00,128.66,40
202493,2023-08-11 23:55:00,63.91,49
202494,2023-08-17 11:09:00,32.87,4
202495,2023-08-12 17:38:00,62.49,24
202496,2023-08-23 03:06:00,80.62,50
202497,2023-08-25 15:04:00,156.56,6
202498,2023-08-26 16:38:00,36.61,14
202499,2023-08-16 22:08:00,66.38,50
202500,2023-08-31 20:19:00,24.32,19
202501,2023-08-29 21:05:00,111.55,29
202502,2023-08-10 02:00:00,56.2,31
202503,2023-08-07 16:55:00,39.68,3
202504,2023-08-30 02:57:00,74.04,14
202505,2023-08-03 06:38:00,87.32,35
202506,2023-08-18 14:51:00,41.04,40
202507,2023-08-29 20:44:00,48.34,15
202508,2023-08-17 04:51:00,85.59,30
202509,2023-08-15 05:54:00,144.27,47
202510,2023-08-08 08:42:00,27.85,9
202511,2023-08-05 18:21:00,29.49,30
202512,2023-08-21 02:05:00,120.35,32
202513,2023-08-03 21:23:00,156.13,30
202514,2023-08-31 17:31:00,13.85,36
202515,2023-08-24 06:45:00,26.84,23
202516,2023-08-18 00:35:00,36.87,16
202517,2023-08-23 23:10:00,85.05,12
202518,2023-08-25 05:27:00,54.22,40
202519,2023-08-24 10:45:00,35.43,47
202520,2023-08-07 06:09:00,54.21,15
202521,2023-08-16 01:28:00,115.48,50
202522,2023-08-29 16:09:00,46.85,31
202523,2023-08-21 08:45:00,105.54,26
202524,2023-08-06 18:35:00,102.3,1
202525,2023-08-25 16:47:00,18.57,14
202526,2023-08-22 22:58:00,56.02,2
202527,2023-08-02 08:29:00,37.26,29
202528,2023-08-27 05:57:00,89.58,26
202529,2023-08-25 04:15:00,29.55,24
202530,2023-08-26 19:08:00,10.09,7
202531,2023-08-22 09:22:00,47.8,34
202532,2023-08-13 03:17:00,17.38,35
202533,2023-08-17 13:33:00,41.26,13
202534,2023-08-01 22:01:00,72.75,26
202535,2023-08-26 02:19:00,53.68,18
202536,2023-08-21 20:52:00,93.21,11
202537,2023-08-02 06:19:00,49.6,21
202538,2023-08-21 17:20:00,106.67,25
202539,2023-08-24 12:26:00,90.27,49
202540,2023-08-01 05:18:00,282.24,44
202541,2023-08-13 03:52:00,37.02,7
202542,2023-08-09 00:15:00,118.62,43
202543,2023-08-13 10:50:00,71.74,25
202544,2023-08-16 02:16:00,92.79,42
202545,2023-08-14 01:47:00,21.47,47
202546,2023-08-10 04:51:00,62.8,13
202547,2023-08-09 16:19:00,87.71,44
202548,2023-08-25 04:23:00,92.46,30
202549,2023-08-12 08:44:00,123.52,36
202550,2023-08-14 18:06:00,76.82,11
202551,2023-08-10 01:25:00,311.54,17
202552,2023-08-17 07:22:00,76.45,29
202553,2023-08-19 23:35:00,87.85,6
202554,2023-08-27 22:38:00,104.61,2
202555,2023-08-13 07:56:00,16.75,48
202556,2023-08-04 15:51:00,84.75,21
202557,2023-08-13 04:46:00,38.28,7
202558,2023-08-14 06:21:00,33.28,42
202559,2023-08-18 13:09:00,56.39,26
202560,2023-08-07 06:04:00,95.59,38
202561,2023-08-15 14:56:00,219.69,40
202562,2023-08-19 19:14:00,108.99,32
202563,2023-08-13 19:14:00,95.44,24
202564,2023-08-08 13:27:00,105.03,1
202565,2023-08-25 01:31:00,148.1,32
202566,2023-08-24 23:26:00,24.6,30
202567,2023-08-26 19:15:00,44.02,37
202568,2023-08-26 07:43:00,122.6,17
202569,2023-08-20 08:43:00,12.0,4
202570,2023-08-07 13:58:00,130.78,27
202571,2023-08-21 23:14:00,42.92,25
202572,2023-08-23 08:16:00,22.78,43
202573,2023-08-28 06:25:00,56.47,43
202574,2023-08-10 04:12:00,29.09,19
202575,2023-08-12 19:21:00,32.04,30
202576,2023-08-14 11:28:00,71.33,38
202577,2023-08-23 20:24:00,25.93,30
202578,2023-08-30 12:41:00,56.78,24
202579,2023-08-18 02:24:00,58.29,24
202580,2023-08-07 12:26:00,27.15,31
202581,2023-08-10 13:25:00,35.61,32
202582,2023-08-27 00:52:00,80.76,13
202583,2023-08-14 11:39:00,80.47,18
202584,2023-08-16 10:15:00,28.06,5
202585,2023-08-10 19:28:00,57.58,2
202586,2023-08-12 04:36:00,34.42,21
202587,2023-08-24 11:30:00,49.0,24
202588,2023-08-17 20:09:00,40.39,25
202589,2023-08-04 18:10:00,51.21,2
202590,2023-08-06 08:04:00,83.94,8
202591,2023-08-31 19:26:00,34.16,21
202592,2023-08-29 22:05:00,82.0,39
202593,2023-08-05 10:14:00,180.53,13
202594,2023-08-22 15:06:00,17.18,30
202595,2023-08-22 21:19:00,30.09,5
202596,2023-08-01 14:25:00,56.62,34
202597,2023-08-20 04:30:00,219.7,43
202598,2023-08-01 21:14:00,29.75,9
202599,2023-08-23 10:44:00,34.31,14
202600,2023-08-06 07:17:00,71.41,6
202601,2023-08-03 13:59:00,28.71,31
202602,2023-08-11 21:02:00,34.01,12
202603,2023-08-03 22:01:00,29.76,32
202604,2023-08-21 06:31:00,99.13,43
202605,2023-08-04 16:47:00,74.41,10
202606,2023-08-21 14:39:00,49.95,9
202607,2023-08-14 22:45:00,109.07,33
202608,2023-08-04 05:21:00,175.08,9
202609,2023-08-19 18:48:00,58.88,12
202610,2023-08-03 17:55:00,116.31,22
202611,2023-08-19 06:50:00,36.56,23
202612,2023-08-12 19:23:00,89.49,42
202613,2023-08-17 06:16:00,17.42,50
202614,2023-08-24 01:34:00,45.28,10
202615,2023-08-21 13:44:00,51.8,6
202616,2023-08-19 20:41:00,105.04,25
202617,2023-08-11 09:16:00,91.42,31
202618,2023-08-21 17:59:00,20.1,15
202619,2023-08-28 01:35:00,107.03,21
202620,2023-08-10 00:31:00,18.22,7
202621,2023-08-22 17:44:00,48.53,8
202622,2023-08-27 09:13:00,107.83,21
202623,2023-08-30 00:18:00,45.93,18
202624,2023-08-03 19:42:00,242.39,34
202625,2023-08-22 03:56:00,52.09,8
202626,2023-08-01 05:42:00,26.44,42
202627,2023-08-10 11:17:00,96.4,21
202628,2023-08-01 02:04:00,35.57,40
202629,2023-08-21 06:06:00,32.59,27
202630,2023-08-08 08:27:00,19.22,50
202631,2023-08-10 21:49:00,63.73,3
202632,2023-08-14 11:45:00,49.12,5
202633,2023-08-20 05:37:00,28.05,39
202634,2023-08-24 23:47:00,108.43,26
202635,2023-08-31 22:54:00,92.72,4
202636,2023-08-21 21:50:00,76.46,1
202637,2023-08-29 22:32:00,103.99,41
202638,2023-08-23 04:06:00,36.93,43
202639,2023-08-08 07:32:00,29.34,5
202640,2023-08-28 20:39:00,124.64,49
202641,2023-08-31 06:29:00,71.12,9
202642,2023-08-10 13:49:00,24.56,38
202643,2023-08-30 14:24:00,66.81,1
202644,2023-08-30 23:02:00,26.77,40
202645,2023-08-17 08:11:00,15.46,36
202646,2023-08-21 21:24:00,49.67,8
202647,2023-08-04 09:06:00,28.39,14
202648,2023-08-16 08:03:00,119.2,39
202649,2023-08-01 18:39:00,94.98,3
202650,2023-08-01 00:38:00,49.35,4
202651,2023-08-23 22:43:00,236.92,17
202652,2023-08-21 14:09:00,45.78,1
202653,2023-08-01 09:17:00,111.48,49
202654,2023-08-08 21:21:00,29.88,9
202655,2023-08-11 23:22:00,72.85,2
202656,2023-08-15 02:35:00,82.79,30
202657,2023-08-22 13:34:00,133.23,10
202658,2023-08-26 20:31:00,55.6,17
202659,2023-08-27 17:50:00,22.61,24
202660,2023-08-05 23:26:00,74.15,44
202661,2023-08-02 19:40:00,35.57,5
202662,2023-08-21 07:21:00,66.16,37
202663,2023-08-16 14:04:00,38.61,10
202664,2023-08-05 22:14:00,131.05,19
202665,2023-08-23 17:52:00,20.31,33
202666,2023-08-20 14:17:00,29.17,1
202667,2023-08-31 23:38:00,71.53,19
202668,2023-08-31 12:56:00,34.85,37
202669,2023-08-09 11:08:00,146.58,11
202670,2023-08-01 18:53:00,59.56,2
202671,2023-08-19 05:31:00,102.99,8
202672,2023-08-26 10:40:00,30.05,15
202673,2023-08-02 23:32:00,40.12,45
202674,2023-08-31 07:26:00,9.43,49
202675,2023-08-16 15:56:00,79.05,35
202676,2023-08-06 00:20:00,141.19,15
202677,2023-08-06 01:23:00,35.86,28
202678,2023-08-01 00:27:00,129.02,43
202679,2023-08-17 09:11:00,42.37,12
202680,2023-08-15 07:16:00,22.33,17
202681,2023-08-03 22:00:00,24.67,50
202682,2023-08-04 14:59:00,44.47,39
202683,2023-08-05 19:11:00,67.49,12
202684,2023-08-04 11:17:00,37.73,29
202685,2023-08-13 04:24:00,83.7,38
202686,2023-08-01 09:36:00,69.83,24
202687,2023-08-24 06:49:00,23.71,10
202688,2023-08-25 14:35:00,158.36,50
202689,2023-08-30 05:36:00,107.8,4
202690,2023-08-23 12:16:00,69.94,47
202691,2023-08-12 04:54:00,38.01,20
202692,2023-08-02 03:14:00,62.73,20
202693,2023-08-04 00:14:00,88.04,46
202694,2023-08-03 14:26:00,83.67,1
202695,2023-08-19 06:35:00,84.15,23
202696,2023-08-25 17:40:00,67.89,15
202697,2023-08-22 07:14:00,94.47,39
202698,2023-08-22 17:15:00,17.3,30
202699,2023-08-23 01:34:00,111.32,5
202700,2023-08-02 18:55:00,24.74,20
202701,2023-08-18 19:24:00,55.98,47
202702,2023-08-12 10:42:00,47.18,2
202703,2023-08-22 15:54:00,22.84,43
202704,2023-08-29 05:44:00,10.59,37
202705,2023-08-25 20:38:00,234.32,23
202706,2023-08-21 15:49:00,129.58,47
202707,2023-08-14 18:58:00,48.14,31
202708,2023-08-13 17:43:00,16.53,41
202709,2023-08-13 09:26:00,34.66,13
202710,2023-08-04 20:44:00,66.54,20
202711,2023-08-13 22:58:00,54.69,32
202712,2023-08-06 04:12:00,75.29,20
202713,2023-08-23 07:59:00,38.27,20
202714,2023-08-15 21:41:00,84.33,30
202715,2023-08-19 01:37:00,36.78,1
202716,2023-08-03 02:27:00,72.61,49
202717,2023-08-15 05:13:00,78.25,49
202718,2023-08-08 07:18:00,51.76,13
202719,2023-08-27 23:18:00,16.57,37
202720,2023-08-16 08:27:00,123.69,3
202721,2023-08-24 12:42:00,41.66,42
202722,2023-08-31 17:57:00,52.53,16
202723,2023-08-23 23:59:00,58.28,3
202724,2023-08-06 03:35:00,31.69,17
202725,2023-08-01 19:13:00,76.54,27
202726,2023-08-11 02:23:00,32.41,49
202727,2023-08-29 07:53:00,115.78,21
202728,2023-08-07 23:08:00,90.97,35
202729,2023-08-04 09:35:00,49.41,9
202730,2023-08-22 00:04:00,62.23,43
202731,2023-08-13 19:35:00,38.78,37
202732,2023-08-30 09:30:00,120.43,9
202733,2023-08-10 09:01:00,27.94,32
202734,2023-08-29 13:48:00,29.23,45
202735,2023-08-08 11:56:00,24.46,33
202736,2023-08-20 17:34:00,113.28,47
202737,2023-08-20 01:50:00,89.93,39
202738,2023-08-08 10:28:00,153.78,31
202739,2023-08-21 01:37:00,34.02,4
202740,2023-08-30 01:11:00,79.99,35
202741,2023-08-16 14:06:00,124.68,6
202742,2023-08-15 16:03:00,124.67,15
202743,2023-08-28 11:50:00,38.11,42
202744,2023-08-06 08:33:00,21.52,8
202745,2023-08-26 18:18:00,50.19,11
202746,2023-08-10 07:32:00,87.98,28
202747,2023-08-14 05:46:00,24.84,10
202748,2023-08-15 09:53:00,26.97,15
202749,2023-08-26 11:24:00,65.73,5
202750,2023-08-04 11:47:00,35.52,26
202751,2023-08-18 16:59:00,40.26,24
202752,2023-08-11 23:34:00,61.57,2
202753,2023-08-28 18:01:00,86.46,21
202754,2023-08-03 04:42:00,20.77,33
202755,2023-08-26 16:16:00,55.77,30
202756,2023-08-08 07:45:00,43.03,35
202757,2023-08-23 04:04:00,102.26,14
202758,2023-08-26 07:33:00,42.55,29
202759,2023-08-05 20:31:00,83.39,24
202760,2023-08-19 11:51:00,149.11,7
202761,2023-08-17 02:28:00,94.84,43
202762,2023-08-29 17:49:00,30.2,21
202763,2023-08-24 21:46:00,70.04,23
202764,2023-08-04 20:20:00,53.56,19
202765,2023-08-18 01:05:00,217.17,6
202766,2023-08-21 21:04:00,58.71,13
202767,2023-08-11 06:51:00,42.53,25
202768,2023-08-01 07:16:00,75.32,38
202769,2023-08-27 21:26:00,70.66,40
202770,2023-08-13 17:22:00,38.67,15
202771,2023-08-20 16:05:00,54.58,32
202772,2023-08-23 15:16:00,30.34,6
202773,2023-08-04 22:43:00,25.97,45
202774,2023-08-31 11:51:00,72.02,10
202775,2023-08-17 14:18:00,56.37,15
202776,2023-08-19 15:07:00,36.59,33
202777,2023-08-27 14:06:00,117.88,3
202778,2023-08-11 05:30:00,56.49,17
202779,2023-08-23 17:21:00,151.29,26
202780,2023-08-19 07:23:00,87.23,3
202781,2023-08-31 22:26:00,78.26,9
202782,2023-08-25 00:32:00,23.29,1
202783,2023-08-20 11:16:00,63.94,50
202784,2023-08-16 03:07:00,96.38,2
202785,2023-08-17 09:08:00,61.93,24
202786,2023-08-30 18:16:00,63.75,38
202787,2023-08-16 17:51:00,54.58,3
202788,2023-08-15 19:09:00,43.64,10
202789,2023-08-24 08:43:00,34.16,25
202790,2023-08-24 09:56:00,53.87,48
202791,2023-08-12 08:09:00,55.21,9
202792,2023-08-30 02:26:00,39.93,15
202793,2023-08-29 14:44:00,33.17,14
202794,2023-08-21 01:22:00,66.56,47
202795,2023-08-27 19:23:00,61.43,46
202796,2023-08-23 17:58:00,77.32,44
202797,2023-08-10 07:37:00,50.41,47
202798,2023-08-12 05:43:00,37.69,45
202799,2023-08-13 07:58:00,50.75,6
202800,2023-08-06 20:43:00,50.77,49
202801,2023-08-10 22:51:00,52.98,15
202802,2023-08-16 20:39:00,26.53,2
202803,2023-08-23 22:29:00,53.33,46
202804,2023-08-29 06:46:00,168.16,32
202805,2023-08-06 21:00:00,62.72,4
202806,2023-08-03 16:29:00,156.26,15
202807,2023-08-06 22:51:00,133.53,15
202808,2023-08-20 11:34:00,133.25,35
202809,2023-08-01 19:00:00,161.14,24
202810,2023-08-10 03:35:00,44.93,3
202811,2023-08-04 12:43:00,169.45,46
202812,2023-08-19 06:47:00,39.29,31
202813,2023-08-10 17:42:00,48.54,20
202814,2023-08-18 10:21:00,52.45,23
202815,2023-08-01 22:09:00,32.46,38
202816,2023-08-07 16:08:00,25.58,18
202817,2023-08-31 00:03:00,63.81,9
202818,2023-08-30 07:39:00,39.17,18
202819,2023-08-06 09:45:00,32.0,40
202820,2023-08-27 02:53:00,39.1,39
202821,2023-08-27 03:20:00,28.88,48
202822,2023-08-26 12:35:00,80.07,31
202823,2023-08-28 07:28:00,36.57,49
202824,2023-08-24 17:35:00,27.23,7
202825,2023-08-12 18:25:00,59.83,15
202826,2023-08-14 15:58:00,44.06,6
202827,2023-08-17 22:27:00,31.66,20
202828,2023-08-13 02:44:00,20.69,48
202829,2023-08-24 02:44:00,36.97,2
202830,2023-08-20 21:52:00,101.52,38
202831,2023-08-03 18:06:00,177.96,49
202832,2023-08-01 13:28:00,40.77,10
202833,2023-08-13 03:08:00,23.94,10
202834,2023-08-08 22:34:00,158.31,15
202835,2023-08-09 14:16:00,35.9,18
202836,2023-08-15 17:23:00,85.62,26
202837,2023-08-08 01:01:00,26.68,33
202838,2023-08-22 03:05:00,37.06,8
202839,2023-08-07 12:00:00,46.38,48
202840,2023-08-30 14:51:00,86.01,23
202841,2023-08-16 16:23:00,39.85,4
202842,2023-08-12 04:16:00,40.21,15
202843,2023-08-04 15:53:00,63.79,7
202844,2023-08-19 16:52:00,108.67,2
202845,2023-08-28 09:12:00,61.89,11
202846,2023-08-13 18:23:00,91.64,35
202847,2023-08-19 22:12:00,170.22,14
202848,2023-08-06 21:08:00,26.06,29
202849,2023-08-22 21:48:00,145.84,38
202850,2023-08-14 14:13:00,105.85,44
202851,2023-08-29 05:00:00,113.25,15
202852,2023-08-02 16:02:00,96.19,38
202853,2023-08-31 00:06:00,40.49,39
202854,2023-08-19 19:53:00,111.84,26
202855,2023-08-27 08:40:00,69.82,10
202856,2023-08-06 17:33:00,38.03,21
202857,2023-08-08 09:09:00,130.67,9
202858,2023-08-28 23:18:00,23.78,18
202859,2023-08-23 19:05:00,69.74,42
202860,2023-08-02 08:26:00,84.69,39
202861,2023-09-16 15:16:00,43.47,7
202862,2023-09-20 07:07:00,264.4,12
202863,2023-09-15 22:37:00,166.03,31
202864,2023-09-20 08:07:00,42.62,4
202865,2023-09-06 02:34:00,17.08,29
202866,2023-09-10 11:45:00,115.15,9
202867,2023-09-15 23:25:00,107.29,11
202868,2023-09-10 17:35:00,17.65,20
202869,2023-09-05 19:13:00,89.09,8
202870,2023-09-16 12:23:00,58.72,40
202871,2023-09-03 22:25:00,36.09,41
202872,2023-09-29 07:48:00,39.93,10
202873,2023-09-25 23:37:00,65.55,48
202874,2023-09-15 21:45:00,79.72,36
202875,2023-09-21 20:47:00,15.68,1
202876,2023-09-30 23:50:00,39.05,48
202877,2023-09-16 09:40:00,75.58,26
202878,2023-09-29 03:41:00,7.46,50
202879,2023-09-08 21:07:00,29.59,7
202880,2023-09-19 07:41:00,131.72,48
202881,2023-09-29 08:41:00,34.06,34
202882,2023-09-11 08:37:00,24.58,34
202883,2023-09-17 15:35:00,65.05,30
202884,2023-09-02 12:26:00,112.87,37
202885,2023-09-13 17:01:00,14.69,13
202886,2023-09-24 15:37:00,29.94,36
202887,2023-09-02 08:17:00,131.5,15
202888,2023-09-09 16:22:00,205.52,34
202889,2023-09-18 09:09:00,53.48,44
202890,2023-09-17 12:51:00,132.72,2
202891,2023-09-02 22:06:00,43.54,33
202892,2023-09-12 12:11:00,21.01,39
202893,2023-09-09 09:11:00,263.84,15
202894,2023-09-28 03:35:00,45.05,47
202895,2023-09-17 06:37:00,20.04,33
202896,2023-09-28 20:25:00,31.45,5
202897,2023-09-26 08:50:00,45.4,13
202898,2023-09-12 04:01:00,29.76,10
202899,2023-09-13 11:01:00,43.39,46
202900,2023-09-25 09:21:00,29.18,21
202901,2023-09-22 13:32:00,48.54,40
202902,2023-09-18 21:29:00,105.28,5
202903,2023-09-27 05:31:00,85.53,39
202904,2023-09-21 17:13:00,54.89,39
202905,2023-09-28 06:42:00,38.55,15
202906,2023-09-18 06:05:00,17.09,14
202907,2023-09-21 14:23:00,54.63,34
202908,2023-09-12 15:03:00,23.94,13
202909,2023-09-28 06:09:00,50.28,25
202910,2023-09-28 03:17:00,51.3,48
202911,2023-09-19 17:05:00,31.07,48
202912,2023-09-01 11:29:00,49.11,19
202913,2023-09-09 06:45:00,35.27,41
202914,2023-09-21 06:08:00,32.55,40
202915,2023-09-21 14:02:00,29.17,41
202916,2023-09-08 03:31:00,27.17,27
202917,2023-09-28 21:38:00,70.93,18
202918,2023-09-04 18:26:00,75.92,19
202919,2023-09-09 03:30:00,185.55,10
202920,2023-09-06 15:09:00,70.01,36
202921,2023-09-19 18:11:00,259.34,25
202922,2023-09-04 09:52:00,45.35,47
202923,2023-09-21 21:38:00,27.19,6
202924,2023-09-18 15:01:00,155.3,37
202925,2023-09-16 22:00:00,120.67,3
202926,2023-09-02 23:36:00,54.17,41
202927,2023-09-27 22:36:00,35.37,45
202928,2023-09-19 23:09:00,32.72,26
202929,2023-09-12 10:54:00,34.64,18
202930,2023-09-07 23:19:00,172.83,27
202931,2023-09-19 10:15:00,52.73,12
202932,2023-09-27 07:02:00,300.13,29
202933,2023-09-15 13:33:00,84.64,14
202934,2023-09-18 01:00:00,48.49,35
202935,2023-09-04 09:50:00,65.63,1
202936,2023-09-08 07:56:00,144.88,45
202937,2023-09-21 02:01:00,32.21,16
202938,2023-09-24 12:50:00,39.47,12
202939,2023-09-01 19:39:00,38.73,39
202940,2023-09-09 16:58:00,124.05,7
202941,2023-09-08 23:23:00,24.38,12
202942,2023-09-15 07:53:00,61.81,16
202943,2023-09-10 10:25:00,39.85,11
202944,2023-09-29 12:14:00,31.12,2
202945,2023-09-12 15:18:00,55.5,14
202946,2023-09-24 15:31:00,128.62,24
202947,2023-09-04 23:28:00,71.43,48
202948,2023-09-23 10:06:00,47.01,42
202949,2023-09-10 11:33:00,42.01,9
202950,2023-09-29 04:07:00,83.28,28
202951,2023-09-13 13:08:00,130.65,2
202952,2023-09-11 16:33:00,124.6,23
202953,2023-09-26 23:23:00,226.78,47
202954,2023-09-08 14:56:00,41.88,31
202955,2023-09-06 16:04:00,53.32,15
202956,2023-09-15 19:42:00,82.19,23
202957,2023-09-08 01:14:00,47.82,9
202958,2023-09-15 07:29:00,49.91,45
202959,2023-09-09 00:58:00,27.89,8
202960,2023-09-27 19:17:00,132.35,36
202961,2023-09-04 20:45:00,55.18,37
202962,2023-09-16 13:45:00,21.67,35
202963,2023-09-17 13:41:00,21.29,4
202964,2023-09-11 14:14:00,25.82,31
202965,2023-09-05 12:32:00,164.41,7
202966,2023-09-10 05:51:00,56.21,34
202967,2023-09-19 05:00:00,24.79,42
202968,2023-09-18 00:50:00,27.64,23
202969,2023-09-21 08:33:00,210.03,42
202970,2023-09-06 04:39:00,59.19,13
202971,2023-09-17 03:49:00,97.87,12
202972,2023-09-01 10:49:00,43.21,17
202973,2023-09-02 02:34:00,27.01,24
202974,2023-09-22 17:49:00,103.32,25
202975,2023-09-05 00:20:00,76.81,10
202976,2023-09-12 19:56:00,92.47,14
202977,2023-09-18 01:33:00,136.32,25
202978,2023-09-16 21:14:00,72.46,29
202979,2023-09-21 15:42:00,55.52,8
202980,2023-09-16 02:01:00,41.38,28
202981,2023-09-04 09:50:00,63.2,47
202982,2023-09-30 03:08:00,71.34,46
202983,2023-09-03 21:27:00,46.06,31
202984,2023-09-01 22:59:00,55.05,23
202985,2023-09-16 18:23:00,101.69,12
202986,2023-09-03 14:16:00,45.5,47
202987,2023-09-07 04:22:00,29.22,21
202988,2023-09-23 08:32:00,32.46,36
202989,2023-09-27 18:42:00,75.33,29
202990,2023-09-24 09:55:00,34.69,12
202991,2023-09-27 12:21:00,45.43,13
202992,2023-09-01 21:37:00,52.0,11
202993,2023-09-26 10:39:00,165.85,44
202994,2023-09-06 22:07:00,36.53,38
202995,2023-09-09 09:19:00,82.12,26
202996,2023-09-29 16:26:00,86.46,3
202997,2023-09-23 10:47:00,39.05,18
202998,2023-09-15 08:43:00,39.52,29
202999,2023-09-28 07:02:00,148.82,19
203000,2023-09-08 01:18:00,71.31,49
203001,2023-09-03 08:04:00,93.9,17
203002,2023-09-30 20:20:00,154.11,34
203003,2023-09-17 14:49:00,67.8,38
203004,2023-09-21 15:30:00,24.43,23
203005,2023-09-16 06:01:00,225.85,39
203006,2023-09-02 18:39:00,73.6,18
203007,2023-09-13 04:26:00,180.63,1
203008,2023-09-13 04:17:00,143.76,7
203009,2023-09-20 16:15:00,317.45,27
203010,2023-09-28 00:52:00,76.2,25
203011,2023-09-10 23:22:00,52.08,20
203012,2023-09-25 07:51:00,81.78,22
203013,2023-09-02 03:17:00,98.76,26
203014,2023-09-10 21:46:00,33.16,34
203015,2023-09-23 06:18:00,104.25,8
203016,2023-09-14 00:12:00,13.95,36
203017,2023-09-21 02:03:00,146.69,26
203018,2023-09-25 09:07:00,87.9,33
203019,2023-09-14 21:22:00,82.74,12
203020,2023-09-03 17:20:00,161.24,41
203021,2023-09-10 14:08:00,71.3,11
203022,2023-09-07 23:25:00,23.51,19
203023,2023-09-19 05:27:00,60.57,42
203024,2023-09-23 13:48:00,49.15,5
203025,2023-09-25 18:41:00,50.4,48
203026,2023-09-01 05:08:00,42.31,37
